outcome,treatment1,treatment2,treatment3
0.5400547385215759,0.790022075176239,-0.3299945294857025,-0.2131408303976059
-0.015319883823394775,0.7090156078338623,-0.17287437617778778,-0.10970722138881683
0.29359665513038635,0.8322858214378357,-0.3670744299888611,-0.2481517493724823
0.49680718779563904,0.8232231736183167,-0.376331627368927,-0.25626662373542786
-0.5252305269241333,0.8233815431594849,-0.3819892406463623,-0.23298346996307373
0.84581458568573,0.6737044453620911,-0.18154746294021606,-0.11365216970443726
-0.31468382477760315,0.6951233148574829,-0.15062624216079712,-0.0924452692270279
-0.6241500973701477,-0.19241873919963837,0.6588026285171509,-0.2192268967628479
0.027946949005126953,-0.18485091626644135,0.6205809116363525,-0.2356077879667282
-0.5237646698951721,-0.1893460750579834,0.635801374912262,-0.23794245719909668
0.06800830364227295,-0.19738803803920746,0.6483510732650757,-0.20838703215122223
-0.12876713275909424,0.8218903541564941,-0.3642257750034332,-0.20899468660354614
-0.5518696308135986,0.8081517815589905,-0.35009658336639404,-0.23847758769989014
-0.5365151762962341,0.7105343341827393,-0.17584609985351562,-0.09533718973398209
0.49649831652641296,-0.2019578069448471,-0.3395008444786072,0.8053790926933289
1.8777462244033813,-0.21361464262008667,-0.346762090921402,0.8561546206474304
-0.7587796449661255,-0.175726979970932,-0.40411078929901123,0.7935726642608643
1.1603559255599976,-0.2251601368188858,0.6842519044876099,-0.23535391688346863
0.038701653480529785,-0.19034719467163086,0.6339305639266968,-0.22748497128486633
-0.6182597279548645,-0.17018400132656097,0.6110662221908569,-0.23551413416862488
1.8094289302825928,-0.20347079634666443,0.6414916515350342,-0.1834210753440857
1.2980046272277832,-0.20362646877765656,-0.3467000126838684,0.7528878450393677
1.561640977859497,-0.21706369519233704,-0.33661991357803345,0.7772411108016968
-0.5475243926048279,-0.31762516498565674,-0.13687770068645477,-0.06951873749494553
-1.4440834522247314,-0.20103143155574799,-0.3440617024898529,-0.24504031240940094
-0.265641987323761,-0.19466164708137512,-0.3599162697792053,-0.22595256567001343
-0.12826138734817505,-0.19910570979118347,0.6542487144470215,-0.22465278208255768
1.5964258909225464,-0.20522157847881317,0.6682992577552795,-0.22541271150112152
0.7304362058639526,-0.1971377283334732,0.6434533596038818,-0.19579875469207764
0.49238431453704834,-0.20046061277389526,-0.35130709409713745,-0.22935768961906433
0.35397207736968994,-0.23608310520648956,-0.30705124139785767,-0.2281121462583542
0.6879596710205078,-0.3153250515460968,-0.1463795006275177,-0.08042830973863602
-0.408942312002182,-0.2066829949617386,-0.3403298854827881,0.8154275417327881
0.27263617515563965,-0.20800285041332245,-0.346566379070282,0.7663849592208862
1.3404886722564697,-0.18595831096172333,-0.34884631633758545,0.7270268201828003
-0.5007398128509521,-0.19080792367458344,0.6537269353866577,-0.2562137544155121
0.48438552021980286,-0.20168115198612213,0.6486532688140869,-0.23878316581249237
-0.14085955917835236,-0.1693098545074463,-0.3932935297489166,0.7720136642456055
-0.9568361043930054,-0.2181912362575531,-0.3353295922279358,0.7665736675262451
-0.4847771227359772,-0.1839963048696518,-0.36670592427253723,0.7447437047958374
-0.5175410509109497,-0.2011604607105255,-0.35574793815612793,0.7576373815536499
0.2799440622329712,-0.2229674607515335,-0.32604697346687317,0.822456419467926
-0.45949092507362366,-0.21429294347763062,-0.3367858827114105,0.7907122373580933
-0.8395984172821045,-0.2311127781867981,-0.3032163679599762,0.7833399772644043
-0.4516206383705139,-0.33433645963668823,-0.14911147952079773,-0.09695152938365936
0.21262186765670776,-0.19406867027282715,-0.35923391580581665,-0.23292845487594604
